epoch,step,train_backcast_loss_epoch,train_backcast_loss_step,train_forecast_loss_epoch,train_forecast_loss_step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_MASE,val_RMSE,val_SMAPE,val_backcast_loss,val_forecast_loss,val_loss
8,2888,0.0005169710493646562,,0.007328772451728582,,0.007328772451728582,,,,,,,,,
9,2899,,0.0005054263747297227,,0.008913085795938969,,0.008913085795938969,,,,,,,,
9,2949,,0.00043489638483151793,,0.006319606676697731,,0.006319606676697731,,,,,,,,
9,2999,,0.0005154530517756939,,0.006112752482295036,,0.006112752482295036,,,,,,,,
9,3049,,0.0004898328916169703,,0.006452901754528284,,0.006452901754528284,,,,,,,,
9,3099,,0.0005226162611506879,,0.007122085429728031,,0.007122085429728031,,,,,,,,
9,3149,,0.0005704934010282159,,0.008867373690009117,,0.008867373690009117,,,,,,,,
9,3199,,0.0004909171839244664,,0.007446444593369961,,0.007446444593369961,,,,,,,,
9,3209,,,,,,,2.1726176738739014,0.005170688033103943,9.425811767578125,2.233581304550171,0.005184851586818695,0.0006643270025961101,0.005184851586818695,0.005184851586818695
9,3209,0.0005169307114556432,,0.007328815758228302,,0.007328815758228302,,,,,,,,,
